event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2020-09-25 17:16:43 UTC,view,1467114,2144415927049912542,electronics.video.tv,lg,243.87,1515915625519784367,IVqF4yzPYc
2020-09-25 17:16:44 UTC,view,1453717,2144415925196030129,electronics.telephone,ark,40.63,1515915625519782103,ZactW9HLFj
2020-09-25 17:16:46 UTC,view,1507708,2144415924323614873,appliances.kitchen.kettle,polaris,32.17,1515915625515698186,WJ2VJhl9GR
2020-09-25 17:17:01 UTC,view,405836,2144415925011480748,stationery.cartrige,,16.76,1515915625515698186,WJ2VJhl9GR
2020-09-25 17:17:04 UTC,view,1795849,2144415927049912542,electronics.video.tv,erisson,102.7,1515915625519782958,6jKExVdyvs
2020-09-25 17:17:11 UTC,view,874276,2144415941025333850,electronics.tablet,sirius,25.87,1515915625518553024,d9ARAHFDEA
2020-09-25 17:17:21 UTC,view,54965,2144415925011480748,stationery.cartrige,cactus,17.73,1515915625515698186,WJ2VJhl9GR
2020-09-25 17:17:39 UTC,view,194204,2144415927452565738,appliances.sewing_machine,janome,470.38,1515915625519784586,A5jQ63NNLw
2020-09-25 17:18:08 UTC,view,1507708,2144415924323614873,appliances.kitchen.kettle,polaris,32.17,1515915625515698186,WJ2VJhl9GR
2020-09-25 17:18:19 UTC,view,175699,2144415923660914824,,unit,115.62,1515915625374581718,WbqAKXJ3eE
2020-09-25 17:18:24 UTC,view,1507708,2144415924323614873,appliances.kitchen.kettle,polaris,32.17,1515915625515698186,WJ2VJhl9GR
2020-09-25 17:18:41 UTC,view,266117,2144415927158964449,,,18.7,1515915625519784864,OwukvyXNBb
2020-09-25 17:19:25 UTC,view,1528831,2144415959077617754,electronics.clocks,centek,12.71,1515915625519785017,oQ9fjqGbXk
2020-09-25 17:20:00 UTC,view,1569530,2144415922528452715,electronics.telephone,,37.94,1515915625519785184,s9FE7xmT7Y
2020-09-25 17:20:04 UTC,view,1569530,2144415922528452715,electronics.telephone,,37.94,1515915625519785211,Rf0UuQE1SI
2020-09-25 17:20:39 UTC,view,3829353,2144415922528452715,electronics.telephone,,30.48,1515915625519717594,qDRqTuJ1gD
2020-09-25 17:20:46 UTC,view,638792,2144415925011480748,stationery.cartrige,,18.1,1515915625515698186,WJ2VJhl9GR
2020-09-25 17:21:05 UTC,cart,638792,2144415925011480748,stationery.cartrige,,18.1,1515915625515698186,WJ2VJhl9GR
2020-09-25 17:21:10 UTC,view,1249540,2144415923744800906,appliances.environment.vacuum,karcher,381.44,1515915625374055514,uBHs7tntlo
2020-09-25 17:21:16 UTC,view,638792,2144415925011480748,stationery.cartrige,,18.1,1515915625515698186,WJ2VJhl9GR
2020-09-25 17:21:20 UTC,view,94540,2144415926622093523,construction.tools.pump,,72.7,1515915625519785243,frV8o74hFQ
2020-09-25 17:22:11 UTC,view,616939,2144415926554984657,construction.tools.drill,,109.43,1515915625519785573,SgzOa2pozo
2020-09-25 17:22:18 UTC,view,3569932,2144415944288502451,,spigen,15.97,1515915625519785787,cG91kAzLVK
2020-09-25 17:22:34 UTC,view,3569932,2144415944288502451,,spigen,15.97,1515915625519785859,hdLkTQmA3U
2020-09-25 17:22:43 UTC,view,600119,2144415936336101853,electronics.telephone,,5.75,1515915625519743165,5nXUA59oUQ
2020-09-25 17:22:58 UTC,view,1400362,2144415936025723348,electronics.telephone,sirius,9.21,1515915625519743165,5nXUA59oUQ
2020-09-25 17:23:09 UTC,view,1422853,2144415936025723348,electronics.telephone,sirius,9.21,1515915625519743165,5nXUA59oUQ
2020-09-25 17:23:12 UTC,view,1250101,2144415925355413684,,endever,27.02,1515915625519785863,y9oNfjLoa0
2020-09-25 17:23:51 UTC,view,613912,2144415926554984657,construction.tools.drill,bosch,126.76,1515915625519785573,SgzOa2pozo
2020-09-25 17:24:12 UTC,view,3758633,2144415926185885895,construction.tools.drill,bosch,91.4,1515915625519670096,vqJAvtXzpQ
2020-09-25 17:24:21 UTC,view,430649,2144415926185885895,construction.tools.drill,,75.79,1515915625519670096,vqJAvtXzpQ
2020-09-25 17:24:25 UTC,view,523117,2144415924491387038,computers.components.motherboard,asrock,73.81,1515915625519334445,baOcJ3sIUK
2020-09-25 17:24:33 UTC,view,237347,2144415924323614873,appliances.kitchen.kettle,philips,78.73,1515915625519786095,WbRNtmbKVm
2020-09-25 17:24:41 UTC,view,237347,2144415924323614873,appliances.kitchen.kettle,philips,78.73,1515915625519786095,WbRNtmbKVm
2020-09-25 17:24:45 UTC,view,1821725,2144415922528452715,electronics.telephone,sirius,23.02,1515915625519786405,oXqNbAdYrR
2020-09-25 17:25:00 UTC,view,564613,2144415935631458761,construction.tools.soldering,,88.89,1515915625480140948,739283d2-f941-4f99-a5c5-5bfbc8c34978
2020-09-25 17:25:13 UTC,view,716543,2144415958968565847,appliances.kitchen.juicer,,82.1,1515915625481757481,IrY7I6Eod4
2020-09-25 17:25:14 UTC,view,716543,2144415958968565847,appliances.kitchen.juicer,,82.1,1515915625481757481,IrY7I6Eod4
2020-09-25 17:25:20 UTC,view,570530,2144415926622093523,construction.tools.pump,patriot,74.44,1515915625519779263,PQIlgzZAqd
2020-09-25 17:25:31 UTC,view,3648295,2144415921001726020,,lexar,54.89,1515915625519784104,f85vO9DJhT
2020-09-25 17:25:37 UTC,view,855161,2144415926554984657,construction.tools.drill,bosch,189.52,1515915625519785573,SgzOa2pozo
2020-09-25 17:25:46 UTC,view,1271549,2144415924424278172,electronics.audio.acoustic,edifier,405.65,1515915625467371425,8f2be0f5-f76e-4ff7-97f7-f335e4d487d7
2020-09-25 17:25:50 UTC,view,1633381,2144415927880384757,electronics.clocks,paprcuts,12.54,1515915625519786557,OZYbhcDmox
2020-09-25 17:25:52 UTC,view,716543,2144415958968565847,appliances.kitchen.juicer,,82.1,1515915625481757481,IrY7I6Eod4
2020-09-25 17:26:08 UTC,view,638792,2144415925011480748,stationery.cartrige,,18.1,1515915625515698186,WJ2VJhl9GR
2020-09-25 17:26:18 UTC,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625473223205,d07f8cf4-c0a6-4a0b-be8a-554844ff928d
2020-09-25 17:26:19 UTC,view,564642,2144415935631458761,construction.tools.soldering,,114.6,1515915625480140948,739283d2-f941-4f99-a5c5-5bfbc8c34978
2020-09-25 17:26:42 UTC,view,1777246,2144415924424278172,electronics.audio.acoustic,edifier,668.1,1515915625519786847,7A3x5O34Cw
2020-09-25 17:26:52 UTC,view,1382188,2144415926554984657,construction.tools.drill,favourite,48.7,1515915625519785573,SgzOa2pozo
2020-09-25 17:27:06 UTC,view,4079420,2144415922427789416,computers.components.videocards,msi,449.51,1515915625473223205,d07f8cf4-c0a6-4a0b-be8a-554844ff928d
2020-09-25 17:27:17 UTC,view,411279,2144415921169498184,,,11.9,1515915625519781366,75CRWVgflM
2020-09-25 17:27:32 UTC,view,564655,2144415935631458761,construction.tools.soldering,,119.37,1515915625480140948,739283d2-f941-4f99-a5c5-5bfbc8c34978
2020-09-25 17:27:55 UTC,view,1453717,2144415925196030129,electronics.telephone,ark,40.63,1515915625519782103,ZactW9HLFj
2020-09-25 17:28:12 UTC,view,1521673,2144415922201296994,,,19.52,1515915625519787200,h6fdSa48Ka
2020-09-25 17:28:16 UTC,cart,1453717,2144415925196030129,electronics.telephone,ark,40.63,1515915625519782103,ZactW9HLFj
2020-09-25 17:28:16 UTC,view,742078,2144415926554984657,construction.tools.drill,makita,250.63,1515915625519785573,SgzOa2pozo
2020-09-25 17:28:20 UTC,view,3961720,2144415922427789416,computers.components.videocards,msi,572.57,1515915625473223205,d07f8cf4-c0a6-4a0b-be8a-554844ff928d
2020-09-25 17:28:20 UTC,view,300693,2144415932477342061,,,1.57,1515915625519787202,ydl1wCEgN0
2020-09-25 17:28:20 UTC,view,4170998,2144415946721198842,construction.tools.screw,p.i.t,20.59,1515915625519787221,vxaFiVDjRt
2020-09-25 17:28:30 UTC,view,4100803,2144415959924867186,,twinkly,250.3,1515915625519787267,GT9wZmXpvp
2020-09-25 17:28:44 UTC,view,1814282,2144415925196030129,electronics.telephone,samsung,89.4,1515915625519787177,oC943DIH3v
2020-09-25 17:29:02 UTC,view,803674,2144415921169498184,,,15.4,1515915625519781366,75CRWVgflM
2020-09-25 17:29:59 UTC,view,3755038,2144415922528452715,electronics.telephone,sirius,23.48,1515915625519787645,Lc3OARWbuq
2020-09-25 17:30:03 UTC,view,849931,2144415927192518882,,polaris,61.41,1515915625519787667,di2vKwZtok
2020-09-25 17:30:04 UTC,view,3828757,2144415975410238005,electronics.audio.acoustic,eva,15.54,1515915625519787669,I4BcTmnWJB
2020-09-25 17:30:06 UTC,view,3721138,2144415921001726020,,lexar,91.7,1515915625519784104,f85vO9DJhT
2020-09-25 17:30:09 UTC,view,779865,2144415922427789416,computers.components.videocards,asus,268.06,1515915625519044580,WxN855e18G
2020-09-25 17:30:09 UTC,view,1716508,2144415926554984657,construction.tools.drill,metabo,181.75,1515915625519785573,SgzOa2pozo
2020-09-25 17:30:12 UTC,view,665163,2144415929818153258,,,40.79,1515915625519787692,WkAk6PSFwM
2020-09-25 17:30:16 UTC,view,779865,2144415922427789416,computers.components.videocards,asus,268.06,1515915625519044580,WxN855e18G
2020-09-25 17:30:31 UTC,view,4078926,2144415922427789416,computers.components.videocards,palit,456.51,1515915625473223205,d07f8cf4-c0a6-4a0b-be8a-554844ff928d
2020-09-25 17:30:35 UTC,view,3755038,2144415922528452715,electronics.telephone,sirius,23.48,1515915625519787774,VDhOI6A3D4
2020-09-25 17:30:58 UTC,view,295971,2144415925162475696,stationery.paper,lomond,33.43,1515915625519785644,H3PHm0Xs1d
2020-09-25 17:31:21 UTC,view,665163,2144415929818153258,,,40.79,1515915625519787974,4voiQzR8PA
2020-09-25 17:31:40 UTC,view,665163,2144415929818153258,,,40.79,1515915625519787692,WkAk6PSFwM
2020-09-25 17:31:40 UTC,view,39770,2144415925732901052,appliances.kitchen.juicer,,98.56,1515915625519787811,IbXqN7r1qe
2020-09-25 17:31:43 UTC,view,1613801,2144415956049330180,,energy,24.86,1515915625519787878,dyi2GfaS0Q
2020-09-25 17:32:02 UTC,view,3829355,2144415922528452715,electronics.telephone,,32.22,1515915625517099941,3jmNfvbyeL
2020-09-25 17:32:17 UTC,view,595662,2144415939163062825,auto.accessories.compressor,,33.81,1515915625416008263,8oAIsdNN6l
2020-09-25 17:32:29 UTC,view,91455,2144415926554984657,construction.tools.drill,bosch,210.49,1515915625519785573,SgzOa2pozo
2020-09-25 17:32:45 UTC,view,847204,2144415925162475696,stationery.paper,perfeo,15.35,1515915625519785644,H3PHm0Xs1d
2020-09-25 17:32:45 UTC,cart,3829355,2144415922528452715,electronics.telephone,,32.22,1515915625517099941,3jmNfvbyeL
2020-09-25 17:32:47 UTC,view,40136,2144415925732901052,appliances.kitchen.juicer,,59.4,1515915625519787811,IbXqN7r1qe
2020-09-25 17:32:52 UTC,view,865053,2144415929163841816,,,14.56,1515915625518825878,EgUaCBAans
2020-09-25 17:33:13 UTC,view,790653,2144415921169498184,,,14.13,1515915625519788408,uJsgCEz2Cl
2020-09-25 17:33:16 UTC,view,39948,2144415925732901052,appliances.kitchen.juicer,,62.6,1515915625519787811,IbXqN7r1qe
2020-09-25 17:33:26 UTC,view,3715447,2144415925732901052,appliances.kitchen.juicer,,97.68,1515915625519787811,IbXqN7r1qe
2020-09-25 17:33:27 UTC,view,527982,2144415925162475696,stationery.paper,lomond,21.83,1515915625519785644,H3PHm0Xs1d
2020-09-25 17:33:41 UTC,view,953916,2144415938005434890,medicine.tools.tonometer,,34.98,1515915625519787266,ortACuQJzb
2020-09-25 17:33:56 UTC,view,39894,2144415925732901052,appliances.kitchen.juicer,,79.79,1515915625519787811,IbXqN7r1qe
2020-09-25 17:34:00 UTC,view,456517,2144415939272114732,,,96.9,1515915625519788538,fW3Ct4YqtI
2020-09-25 17:34:03 UTC,view,779865,2144415922427789416,computers.components.videocards,asus,268.06,1515915625519044580,WxN855e18G
2020-09-25 17:34:19 UTC,view,661128,2144415925732901052,appliances.kitchen.juicer,,63.92,1515915625519787811,IbXqN7r1qe
2020-09-25 17:34:26 UTC,view,4154287,2144415939272114732,,megajet,93.17,1515915625519788538,fW3Ct4YqtI
2020-09-25 17:34:43 UTC,view,790653,2144415921169498184,,,14.13,1515915625519788408,uJsgCEz2Cl
2020-09-25 17:35:10 UTC,view,3537319,2144415922528452715,electronics.telephone,,21.27,1515915625519788813,g8Onvocls8
2020-09-25 17:35:14 UTC,view,300693,2144415932477342061,,,1.57,1515915625519787202,ydl1wCEgN0
2020-09-25 17:35:15 UTC,view,300693,2144415932477342061,,,1.57,1515915625519787202,ydl1wCEgN0
2020-09-25 17:36:12 UTC,view,91484,2144415926554984657,construction.tools.drill,makita,206.19,1515915625519785573,SgzOa2pozo
2020-09-25 17:36:14 UTC,view,387956,2144415922427789416,computers.components.videocards,asus,104.21,1515915625519788402,Xh5EHegKtU
2020-09-25 17:36:35 UTC,cart,3537319,2144415922528452715,electronics.telephone,,21.27,1515915625519788813,g8Onvocls8
2020-09-25 17:36:48 UTC,view,802384,2144415922201296994,,mirex,9.56,1515915625519789276,HkzeQc6hfC
2020-09-25 17:37:53 UTC,purchase,1747855,2144415942703055498,,kitfort,140.63,1515915625519762021,Y1XXHm99A7
2020-09-25 17:37:56 UTC,view,4163312,2144415925196030129,electronics.telephone,strike,32.81,1515915625429962359,UljscN5MsC
2020-09-25 17:38:26 UTC,view,1515267,2144415948222759717,computers.peripherals.mouse,logitech,70.83,1515915625390885149,PwqRraKNSw
2020-09-25 17:38:58 UTC,view,4154206,2144415940379411019,,topon,249.02,1515915625519789771,jGJlJ7bKhE
2020-09-25 17:39:04 UTC,view,855163,2144415926554984657,construction.tools.drill,bosch,209.05,1515915625519785573,SgzOa2pozo
2020-09-25 17:40:29 UTC,view,613912,2144415926554984657,construction.tools.drill,bosch,126.76,1515915625519785573,SgzOa2pozo
2020-09-25 17:40:38 UTC,view,4154206,2144415940379411019,,topon,249.02,1515915625519789771,jGJlJ7bKhE
2020-09-25 17:41:29 UTC,view,1820952,2144415921001726020,,sandisk,21.81,1515915625519545545,zb1o9FZJah
2020-09-25 17:41:51 UTC,view,1148948,2144415926009725123,electronics.video.tv,acv,67.84,1515915625519790346,Se7vTshiCb
2020-09-25 17:42:07 UTC,view,3422627,2144415926445932750,electronics.audio.acoustic,ural,40.48,1515915625508585136,UP6n216PbR
2020-09-25 17:42:12 UTC,view,1843454,2144415922167742561,computers.components.hdd,toshiba,107.4,1515915625519790543,oNedfp4PoW
2020-09-25 17:42:14 UTC,view,855161,2144415926554984657,construction.tools.drill,bosch,189.52,1515915625519785573,SgzOa2pozo
2020-09-25 17:42:14 UTC,view,1843454,2144415922167742561,computers.components.hdd,toshiba,107.4,1515915625519790551,nBdvwDVAK2
2020-09-25 17:42:19 UTC,view,4044550,2144415923014991993,auto.accessories.videoregister,ritmix,38.37,1515915625519790569,tITXaFNSQI
2020-09-25 17:42:23 UTC,view,1642628,2144415926252994761,,pioneer,559.54,1515915625519790587,zdwE5X8RWu
2020-09-25 17:42:25 UTC,view,1843454,2144415922167742561,computers.components.hdd,toshiba,107.4,1515915625519790543,oNedfp4PoW
2020-09-25 17:42:31 UTC,view,769976,2144415925011480748,stationery.cartrige,,11.51,1515915625514122675,8ce0349c-61e3-45e6-ac92-d13d0c848cd5
2020-09-25 17:43:06 UTC,view,3422679,2144415922662670447,computers.ebooks,pocketbook,119.33,1515915625519790770,98lSD0ZRtT
2020-09-25 17:43:11 UTC,view,3537440,2144415927947493623,,,17.9,1515915625519790689,qcwbGpPLV9
2020-09-25 17:43:20 UTC,view,579705,2144415925430911157,appliances.kitchen.coffee_machine,delonghi,413.83,1515915625519763868,zO9Uy5hosL
2020-09-25 17:43:31 UTC,view,91455,2144415926554984657,construction.tools.drill,bosch,210.49,1515915625519785573,SgzOa2pozo
2020-09-25 17:44:18 UTC,view,885612,2144415927158964449,,,16.98,1515915625519791094,FQDttzz64X
2020-09-25 17:44:30 UTC,view,855161,2144415926554984657,construction.tools.drill,bosch,189.52,1515915625519785573,SgzOa2pozo
2020-09-25 17:45:06 UTC,view,1674504,2144415925430911157,appliances.kitchen.coffee_machine,delonghi,266.49,1515915625519763868,zO9Uy5hosL
2020-09-25 17:45:34 UTC,view,4154734,2144415948256314150,computers.peripherals.keyboard,roccat,73.68,1515915625519790872,1QHMlLwuDq
2020-09-25 17:45:36 UTC,view,3817458,2144415943122485907,construction.tools.painting,p.i.t.,51.21,1515915625519791154,OcOZ6e6PRn
2020-09-25 17:45:41 UTC,view,941305,2144415921857364057,,ritmix,13.38,1515915625384985421,Phokac7r2i
2020-09-25 17:45:51 UTC,view,496751,2144415923107266682,computers.peripherals.printer,pantum,69.38,1515915625519791407,SYJd25luwj
2020-09-25 17:46:17 UTC,view,1042231,2144415921169498184,,xiaomi,16.19,1515915625519791526,kqETk07IBB
2020-09-25 17:46:23 UTC,view,422671,2144415927410622697,appliances.kitchen.microwave,samsung,130.11,1515915625428399619,zHDn34QsJ9
2020-09-25 17:46:55 UTC,view,167423,2144415926445932750,electronics.audio.acoustic,pioneer,41.75,1515915625519791649,UYF1hGrylU
2020-09-25 17:48:22 UTC,view,630668,2144415938164818447,,,18.9,1515915625519792063,gBKLjaShKy
2020-09-25 17:49:01 UTC,view,3537130,2144415925196030129,electronics.telephone,digma,37.46,1515915625519777988,BxCdZR1VQZ
2020-09-25 17:49:10 UTC,view,31954,2144415924256506007,,panasonic,230.35,1515915625395073779,cO6lI7RNcl
2020-09-25 17:49:11 UTC,view,839558,2144415922553618540,electronics.telephone,sirius,9.21,1515915625519792258,irooGnH13r
2020-09-25 17:50:10 UTC,view,277611,2144415923107266682,computers.peripherals.printer,canon,250.48,1515915625480785028,PMbwccaulf
2020-09-25 17:50:39 UTC,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625494083303,f729e754-bfc7-4bce-88e0-54cfd97e1487
2020-09-25 17:51:04 UTC,view,456502,2144415939272114732,,,71.48,1515915625519792580,a2g5DVY6Ii
2020-09-25 17:51:07 UTC,view,652306,2144415923207929981,auto.accessories.player,pioneer,103.83,1515915625519117454,1NmLH28IXN
2020-09-25 17:51:08 UTC,view,4102739,2144415922427789416,computers.components.videocards,msi,294.41,1515915625516047703,hOTZjXjSUa
2020-09-25 17:51:16 UTC,view,652306,2144415923207929981,auto.accessories.player,pioneer,103.83,1515915625519117454,1NmLH28IXN
2020-09-25 17:51:30 UTC,view,1578612,2144415922872385653,electronics.tablet,xiaomi,284.3,1515915625519792798,JXnPoYbHIF
2020-09-25 17:51:49 UTC,view,2717,2144415944565326522,computers.components.network_adapter,,10.87,1515915625519792878,0G8CUBl7PR
2020-09-25 17:51:50 UTC,cart,652306,2144415923207929981,auto.accessories.player,pioneer,103.83,1515915625519117454,1NmLH28IXN
2020-09-25 17:51:53 UTC,view,1643267,2144415922016747613,computers.peripherals.wifi,tp-link,50.63,1515915625519792862,kF8iYkz71u
2020-09-25 17:52:20 UTC,view,1723987,2144415922427789416,computers.components.videocards,asus,964.33,1515915625519793011,F9QI5a9BQF
2020-09-25 17:52:21 UTC,view,1571343,2144415925011480748,stationery.cartrige,easyprint,13.97,1515915625519793013,D4N6qoXW9Z
2020-09-25 17:52:28 UTC,view,3790394,2144415922528452715,electronics.telephone,sirius,15.22,1515915625519793039,kqlgcKLCsF
2020-09-25 17:52:44 UTC,view,4156236,2144415921169498184,,,17.14,1515915625519793096,q6A0E7imZK
2020-09-25 17:52:46 UTC,view,1522479,2144415926554984657,construction.tools.drill,hammer,174.59,1515915625519792750,jMfGJHiD6w
2020-09-25 17:52:47 UTC,view,652306,2144415923207929981,auto.accessories.player,pioneer,103.83,1515915625519117454,1NmLH28IXN
2020-09-25 17:53:04 UTC,view,781335,2144415935698567627,,,85.24,1515915625519793153,qZuwSHQVOD
2020-09-25 17:53:17 UTC,view,630668,2144415938164818447,,,18.9,1515915625519793201,sozl9Y9qY3
2020-09-25 17:53:19 UTC,view,1586095,2144415924751433893,computers.notebook,asus,29.73,1515915625500022297,zHqsW5RxF1
2020-09-25 17:53:44 UTC,view,821989,2144415926554984657,construction.tools.drill,metabo,289.84,1515915625466680125,78f05f25-466c-435f-9b07-640146e2ab4f
2020-09-25 17:54:10 UTC,view,835229,2144415930053034288,,,18.22,1515915625519793297,0PT2t5oJ8g
2020-09-25 17:54:25 UTC,view,3760251,2144415923107266682,computers.peripherals.printer,hp,94.41,1515915625519791407,SYJd25luwj
2020-09-25 17:54:46 UTC,view,738,2144415921169498184,,,13.33,1515915625519793576,raJcmbZs3D
2020-09-25 17:54:57 UTC,view,3537319,2144415922528452715,electronics.telephone,,21.27,1515915625519793620,TA731MaXYM
2020-09-25 17:55:30 UTC,view,1682541,2144415924021624977,electronics.tablet,hama,9.22,1515915625519792798,JXnPoYbHIF
2020-09-25 17:55:32 UTC,view,4154708,2144415948222759717,computers.peripherals.mouse,roccat,75.32,1515915625519793590,2rJdqz3X9u
2020-09-25 17:56:40 UTC,view,1803762,2144415937770553861,stationery.stapler,hammerflex,31.02,1515915625519793799,Vbw8DPibdn
2020-09-25 17:56:55 UTC,view,1366855,2144415935388189122,,alas,13.65,1515915625519794086,roPUTsZi4r
2020-09-25 17:57:26 UTC,view,31954,2144415924256506007,,panasonic,230.35,1515915625519794201,bFoCAPqhEC
2020-09-25 17:57:40 UTC,view,632402,2144415934800986545,construction.tools.welding,,320.16,1515915625519794253,huSy4ElVq6
2020-09-25 17:58:20 UTC,view,335781,2144415921169498184,,,15.08,1515915625495122673,BSxyyFBxhB
2020-09-25 17:58:46 UTC,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625519081944,35NfERTHb2
2020-09-25 17:58:59 UTC,view,335781,2144415921169498184,,,15.08,1515915625519794548,VxGnyHokUQ
2020-09-25 17:59:32 UTC,cart,335781,2144415921169498184,,,15.08,1515915625519794548,VxGnyHokUQ
2020-09-25 18:00:04 UTC,view,462236,2144415923107266682,computers.peripherals.printer,brother,297.41,1515915625517905050,w2lGzd4CC4
2020-09-25 18:00:29 UTC,view,813039,2144415922016747613,computers.peripherals.wifi,tp-link,47.46,1515915625519794598,21hJvEOl8k
2020-09-25 18:00:49 UTC,view,335781,2144415921169498184,,,15.08,1515915625519794548,VxGnyHokUQ
2020-09-25 18:01:01 UTC,view,1843522,2144415921169498184,,,15.08,1515915625519795040,q6biETMTHP
2020-09-25 18:01:55 UTC,view,1703439,2144415922528452715,electronics.telephone,,20.79,1515915625519795265,Qqmnqdn9XP
2020-09-25 18:02:11 UTC,view,640771,2144415938206761488,,,160.16,1515915625519795251,fdu8ubOOJP
2020-09-25 18:02:30 UTC,view,3828041,2144415922587172973,electronics.telephone,,12.22,1515915625519795223,muY2TZZWdh
2020-09-25 18:02:33 UTC,view,799183,2144415948256314150,computers.peripherals.keyboard,hyperx,103.08,1515915625519795416,8RcO7Tlct9
2020-09-25 18:02:44 UTC,view,4279,2144415922360680550,computers.peripherals.camera,logitech,26.46,1515915625516489232,IYk6du26RB
2020-09-25 18:02:49 UTC,view,873753,2144415942703055498,,,55.9,1515915625467463848,UojRqSMA5x
2020-09-25 18:04:21 UTC,view,13920,2144415921303715915,,ritmix,23.51,1515915625517887500,GXFwSwT12p
2020-09-25 18:05:08 UTC,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625519757570,rJigRvwDhp
2020-09-25 18:05:59 UTC,view,1013690,2144415927377068264,electronics.camera.video,hama,38.48,1515915625519796251,uwGGUgKz0d
2020-09-25 18:06:17 UTC,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625519757570,rJigRvwDhp
2020-09-25 18:06:35 UTC,view,11551,2144415923107266682,computers.peripherals.printer,canon,266.75,1515915625506599322,b57f5f8f-7e2e-4927-a706-11cb22b6e7de
2020-09-25 18:06:46 UTC,view,11551,2144415923107266682,computers.peripherals.printer,canon,266.75,1515915625506599322,b57f5f8f-7e2e-4927-a706-11cb22b6e7de
2020-09-25 18:06:50 UTC,view,623426,2144415925011480748,stationery.cartrige,hp,29.57,1515915625519796425,Eo5aZCIWTK
2020-09-25 18:06:52 UTC,view,1734797,2144415927813275891,,coocazoo,99.51,1515915625513957600,8VWTcfcP7u
2020-09-25 18:07:06 UTC,view,4006925,2144415934348001699,auto.accessories.alarm,,75.08,1515915625519795464,AubmbgmhBj
2020-09-25 18:07:18 UTC,view,4085763,2144415923014991993,auto.accessories.videoregister,playme,63.33,1515915625519796327,z3bjtwwEDl
2020-09-25 18:07:29 UTC,view,3830671,2144415929440665888,,pocketbook,24.29,1515915625478091344,ArHYmfCUmv
2020-09-25 18:07:33 UTC,view,3830671,2144415929440665888,,pocketbook,24.29,1515915625478091344,In5rG85iQP
2020-09-25 18:07:58 UTC,view,3945564,2144415924491387038,computers.components.motherboard,msi,199.37,1515915625519334445,baOcJ3sIUK
2020-09-25 18:08:08 UTC,view,3640515,2144415923014991993,auto.accessories.videoregister,,112.06,1515915625519796327,z3bjtwwEDl
2020-09-25 18:08:08 UTC,view,4101521,2144415927645503728,,agestar,30.44,1515915625519796636,I2BHlMuuPy
2020-09-25 18:08:39 UTC,view,886022,2144415921001726020,,samsung,26.57,1515915625519796432,0Tv7nKEsz7
2020-09-25 18:09:26 UTC,view,1724958,2144415926219440328,,panasonic,339.51,1515915625515312338,eb2b4bdf-186b-43a5-ac78-61a5185d8cd9
2020-09-25 18:09:33 UTC,view,330031,2144415933869851028,,,9.7,1515915625519797092,bpWvRSgMBR
2020-09-25 18:09:49 UTC,view,3829135,2144415925011480748,stationery.cartrige,hp,57.35,1515915625519797158,ZHJT3YztWK
2020-09-25 18:09:50 UTC,view,4013522,2144415923107266682,computers.peripherals.printer,epson,229.38,1515915625519797161,2bmjIb3hP9
2020-09-25 18:09:59 UTC,view,623426,2144415925011480748,stationery.cartrige,hp,29.57,1515915625519796425,Eo5aZCIWTK
2020-09-25 18:10:05 UTC,view,3759623,2144415927645503728,,procase,120.49,1515915625519796636,I2BHlMuuPy
2020-09-25 18:10:18 UTC,view,661128,2144415925732901052,appliances.kitchen.juicer,,63.92,1515915625519797284,UqL0L0H7D7
2020-09-25 18:10:38 UTC,view,781044,2144415926932472027,computers.components.cooler,,16.16,1515915625519797031,3mYQQD8H7V
2020-09-25 18:10:39 UTC,cart,623426,2144415925011480748,stationery.cartrige,hp,29.57,1515915625519796425,Eo5aZCIWTK
2020-09-25 18:10:47 UTC,view,4013522,2144415923107266682,computers.peripherals.printer,epson,229.38,1515915625519797161,2bmjIb3hP9
2020-09-25 18:10:50 UTC,view,1747816,2144415942350733951,,bosch,87.52,1515915625519797249,lpCKr477FK
2020-09-25 18:11:08 UTC,view,4101211,2144415930053034288,,ultraflash,19.43,1515915625515864350,oDYkXElGGa
2020-09-25 18:11:12 UTC,view,842037,2144415927645503728,,orient,19.38,1515915625519796636,I2BHlMuuPy
2020-09-25 18:11:20 UTC,view,31954,2144415924256506007,,panasonic,230.35,1515915625519794201,bFoCAPqhEC
2020-09-25 18:11:29 UTC,purchase,623426,2144415925011480748,stationery.cartrige,hp,29.57,1515915625519796425,Eo5aZCIWTK
2020-09-25 18:11:50 UTC,view,3580458,2144415941528650344,,pilotage,53.17,1515915625519759344,4pCcuhl9FJ
2020-09-25 18:12:32 UTC,view,227261,2144415927158964449,,palmexx,13.49,1515915625519797822,jmwHxiSsqd
2020-09-25 18:12:35 UTC,view,1355065,2144415922092245087,computers.peripherals.joystick,ritmix,21.43,1515915625519797833,essnPOb3Ci
2020-09-25 18:12:50 UTC,view,1724958,2144415926219440328,,panasonic,339.51,1515915625515312338,eb2b4bdf-186b-43a5-ac78-61a5185d8cd9
